factor_1,factor_2,factor_3,factor_4,factor_5,factor_6,year
-0.15946579308952868,-0.11197476509831274,-0.03639678313540874,-0.12747937178029198,-0.16469279776269932,-0.15368684604946842,2022
-0.15946579353797175,-0.11197476506883217,-0.036396782714772466,-0.12951177468519665,-0.1646899742543259,-0.21270624599801177,2022
-0.15946579419014723,-0.11197475946124504,-0.03639678202135874,-0.12978377141586706,-0.135448216620144,-0.4650850021316565,2022
-0.15946579140627706,-0.11197476379543733,-0.03639678502625034,-0.12484221087713557,-0.13834532694331333,-0.33227728905297843,2022
-0.1594657937085975,-0.11197476584502777,-0.036396782752790784,-0.12830633482646003,-0.12650514771587967,-0.4259178880077083,2022
-0.15946579356470947,-0.11197476386472938,-0.0363967824057382,-0.12025679089764586,0.31927452293388725,-0.330395217932678,2022
-0.1594657933618706,-0.1119747642799691,-0.036396782333802905,-0.1247876573628793,-0.15678509263254128,-0.23409687650731975,2022
-0.8015294216516529,11.50517358408594,0.954642143311545,-0.16288245722832545,-0.6786155501531383,0.057055161722043,2022
-0.15946579342651437,-0.11197476563075807,-0.03639678276044238,-0.1288719920280962,-0.15997261926916995,-0.3188318743212763,2022
-0.15946579349221923,-0.11197476529306313,-0.03639678270657917,-0.12289315164975832,-0.13799008248087435,-0.16609104175216913,2022
-0.15946579333231303,-0.1119747643412535,-0.03639678235463906,-0.12216543325316294,0.43776266809337633,-0.2120885862792997,2022
-0.1594657938162472,-0.11197476261541724,-0.03639678254352174,-0.12352332983731662,-0.12361440514041097,-0.29168060164009596,2022
-0.15946579360602348,-0.11197476509674778,-0.03639678268496127,-0.12743062196628474,-0.1399486248995029,-0.2810097686788199,2022
-0.1594657930708408,-0.11197476517263223,-0.036396782973578096,-0.12757848735070298,-0.10526895973313528,-0.22916590834015138,2022
-0.15946579303863104,-0.11197476538287209,-0.036396782936433315,-0.12727170985522512,-0.10745483709452393,-0.12844104064059333,2022
-0.15946579324804647,-0.11197476486783857,-0.0363967829148924,-0.12574507611311114,-0.10390710662350851,-0.076360006625107,2022
-0.15946579315879475,-0.11197476587267399,-0.03639678284035885,-0.1286175414051235,-0.07406481894966672,-0.0330918330455235,2022
-0.15946579363115293,-0.11197476576377861,-0.03639678257060348,-0.1295482295110291,-0.1097567359866015,-0.43077286328859243,2022
-0.15946579317077944,-0.11197476566895716,-0.036396783035464564,-0.1272742488783161,-0.09480799618047869,-0.25682072835931996,2022
-0.1594657933156259,-0.1119747653281352,-0.03639678277015596,-0.1291026378795452,-0.13331276779772566,-0.28062587138696066,2022
-0.1594657937124705,-0.11197476590082157,-0.03639678264771314,-0.1297240021381054,-0.13983282432178662,-0.45092432453873477,2022
-0.15946579375907843,-0.11197475902669612,-0.03639678226664411,-0.12814782177203704,-0.13544187883050043,-0.09329646340089971,2022
-0.1594657930269392,-0.11197476527575001,-0.03639678286342657,-0.1256776762308969,-0.11777369086139998,0.0366174108450331,2022
-0.15946579353181428,-0.11197476528450916,-0.03639678276520888,-0.12559337965389178,-0.12984166328767385,-0.35908854605712687,2022
-0.1594657935039189,-0.11197476573682293,-0.036396782666229005,-0.1291938264775824,-0.13150570853162782,-0.35161335171269265,2022
-0.15946579343972925,-0.11197476591348654,-0.03639678273617001,-0.1294108806732463,-0.1515489771004201,-0.21824230154209184,2022
-0.1594657931938741,-0.11197476549913313,-0.036396783110731544,-0.12865062280856807,0.07885754991182743,-0.21451080076666554,2022
-0.15946579328061905,-0.11197476598366475,-0.036396782130556006,-0.12981888366697497,-0.042482060356791425,-0.34269201342917044,2022
-0.1594657936070221,-0.11197476588714207,-0.036396782734999716,-0.12832697790401576,-0.13019934688039972,-0.386000226124953,2022
-0.15946578984146204,-0.11197475582709714,-0.03639678995006668,-0.09087041230389903,10.393288433355586,0.0017913693924900146,2022
-0.1594657897651539,-0.11197476546530775,-0.036396780556888025,-0.1244358581869343,-0.10224032296292368,1.2447265782729096,2022
-0.15946579341288689,-0.11197476467504389,-0.03639678265067531,-0.12762485854128122,-0.13455547836744558,-0.28786860813647286,2023
-0.15946579302673686,-0.11197476539552267,-0.03639678288884938,-0.127451847403951,-0.1295058511391446,-0.26702533991986743,2023
-0.15946579261289134,-0.11197476214420798,-0.036396782587152274,-0.10331809775239556,-0.1371112205292777,0.5413470545938722,2023
-0.2564115477988953,1.6421087413271942,0.11324106297200746,-0.11497174403305635,-0.20467889162414463,-0.14582145223723314,2023
-0.15946579420200346,-0.11197476289842456,-0.03639679089210393,2.687117767579326,-0.1998266733328245,1.0312168656665217,2023
-0.15946579339111522,-0.11197476529225382,-0.03639678252026274,-0.12133487164458828,-0.1421949495514745,-0.2743603435049991,2023
-0.15946579334723554,-0.11197476560205612,-0.03639678261285684,-0.12796190203727564,-0.1437436394654892,-0.29206812642582125,2023
-0.15946579334190203,-0.1119747653444701,-0.03639678272160929,-0.12464079078514884,-0.15030197665780295,-0.32566104123576994,2023
-0.1594657930810172,-0.11197476521492096,-0.03639678280555501,-0.12456233832314946,-0.11159607944605673,0.001730798777222862,2023
-0.8120331009754215,11.695221414916144,0.9708547965652718,-0.16688675698349717,-0.696190855595313,-0.09396337925428475,2023
-0.15946579303354436,-0.11197476560118672,-0.036396782892241804,-0.12651210167486437,-0.10501088264740362,-0.2804893149243659,2023
-0.1594657931643226,-0.11197476579801079,-0.03639678232868537,-0.12654359581453437,-0.1528258899192898,-0.32575560034556755,2023
-0.1594657931764072,-0.1119747658016082,-0.03639678270580109,-0.12692316839096912,-0.06833054139693832,-0.2815189050832446,2023
-0.15946579324579405,-0.11197476552667773,-0.0363967825375594,-0.1270825641554102,-0.11058154649388943,-0.2802990179154472,2023
-0.1594657933100833,-0.11197476540731316,-0.036396782791817586,-0.12689913424260837,-0.15232001763877015,-0.31991197692994416,2023
-0.1594657935290726,-0.11197476570248935,-0.03639678276429626,-0.12833988059008164,-0.1599318549324954,-0.3176309932696314,2023
1.1751211215014423,2.029241336710254,-1.0902592235315254,1.4506333089111387,5.030492286534445,0.8221079306015584,2023
-0.15946579309154102,-0.11197476541384377,-0.03639678253757636,-0.1260792095989337,-0.08635541666965987,-0.22343145447594218,2023
-0.15946579164489474,-0.1119747649659274,-0.03639678042700863,-0.12250254581741093,-0.15706403099278315,-0.19999683141940078,2023
-0.15946579229680047,-0.1119747639378222,-0.03639678158039029,-0.11968040555524112,0.2893896177946898,-0.23686865085691253,2023
-0.15946579110639034,-0.1119747656869796,-0.03639677940099138,-0.12611161108818084,-0.1569160737948256,-0.35379146473971684,2023
-0.15946579129029845,-0.11197475794371183,-0.036396789058297324,-0.09469984333576083,8.313468106919043,-0.08667255023558393,2023
-0.15946579269223765,-0.11197476464563419,-0.03639678267409859,-0.12403575453326893,-0.1272231174299408,0.1270322077048794,2023
-0.15946579326429097,-0.11197476409961747,-0.036396782723004645,-0.12508287678407384,-0.06704053055135246,-0.24845321476308205,2023
-0.15946579340953754,-0.11197476501729751,-0.03639678266513391,-0.12058202058501015,-0.1413944085682993,-0.3224326476272595,2023
-0.15946579346051107,-0.1119747658033515,-0.03639678266852884,-0.12889027745120415,-0.1124594002376542,-0.38059623030830375,2023
-0.15946579305650352,-0.11197476564553956,-0.03639678242807452,-0.1274828312578337,-0.1400071130495384,-0.24062147780392992,2023
-0.15946579287659093,-0.11197476558482627,-0.03639678275155861,-0.12814760035217723,-0.13591451871617868,-0.18950882137881273,2023
-0.1594657935109637,-0.11197476590387968,-0.036396782611685566,-0.1269926034095729,-0.14949929029612133,-0.28720713625973415,2023
-0.15946579275086153,-0.11197476550923319,-0.03639678272229389,-0.12754368322522025,-0.1383070833824012,-0.025369294891573226,2023
-0.15946579300514893,-0.11197476561575515,-0.036396782666812594,-0.12821697457403958,-0.13631385177439637,-0.12993072142576056,2023
-0.15946579326604404,-0.11197476563505453,-0.036396782786882104,-0.12575634643762262,-0.11517951357300459,-0.21692255033451147,2023
-0.1594657930747043,-0.11197476499279156,-0.03639678266097012,-0.12781909444330755,-0.1168064719840295,-0.1384757519191446,2023
-0.1594657935207327,-0.11197476196858556,-0.036396782546355554,-0.12566736689754857,-0.09710133847105541,-0.1458839255509453,2023
-0.15946579337613986,-0.11197476485574467,-0.03639678248675112,-0.12937645603852374,0.16037664865787388,-0.233548907491114,2023
-0.15946579264526703,-0.11197476491606603,-0.03639678235291717,-0.12276634332083544,0.01272117542731377,0.06503976492569956,2023
-0.15946579308292225,-0.11197476515385216,-0.03639678290957381,-0.11671387244610786,0.012666867021805611,-0.17907805304862828,2023
-0.15946578874620776,-0.11197476495860274,-0.036396780273222094,-0.12290815361188395,-0.151502994056725,1.904813212097514,2023
-0.15946578720445012,-0.11197476510852035,-0.03639678446464845,-0.12730710922643987,-0.12407704827321196,1.202373175929587,2023
3.7272867742966898,0.33120963164441786,-3.327284858212133,-0.13526267653670598,-0.30422660942506186,1.5338964493834921,2023
-0.15946577705345122,-0.11197476452701276,-0.03639678764410685,-0.1323509805216929,-0.20788717799403725,8.266216472406533,2023
-0.1594657918762761,-0.11197476522883806,-0.03639678243221954,-0.12661309556775557,-0.0845454898083937,0.5680903827570519,2023
9.355058360521744,0.9729125752296383,-8.092282401733728,-0.14063171184661194,-0.5900135215886219,-0.9238225560563317,2023
-0.15946578963733327,-0.11197476574068946,-0.03639678095410652,-0.1309506696512638,-0.15095840287606033,2.25006234698121,2023
1.2682640427359408,-0.1772039237486277,2.09078587566907,-0.08882378455555831,-0.03504388909419404,0.7666426584123616,2023
-0.15946579334632358,-0.11197476541418626,-0.036396782596605184,-0.12893723754831113,-0.11066363923119672,-0.2213012003982719,2023
-0.15946577942062215,-0.11197476470788302,-0.03639678382219247,-0.13146121679161266,-0.19517021702155393,6.101703835178082,2023
-0.15946579066693947,-0.11197476535538917,-0.03639678364143191,-0.1303582504702417,-0.12285691579887667,1.251766273037987,2023
5.425353983501412,0.5248306251568637,-4.76502730002744,-0.13665496276071293,-0.4046490243167545,2.3482540152513462,2023
1.2078750247254806,-0.17444491007904253,2.0008119339586816,-0.08870624161218146,-0.03565753687638351,2.9408809751614857,2023
-0.1594657917433672,-0.11197476570736675,-0.03639678244642488,-0.12987704207936387,-0.17592856589727618,1.0007234660971611,2023
-0.1594657918757918,-0.11197476528511217,-0.036396783292232546,-0.12910747245884976,-0.1463856404751617,0.990319223829378,2023
-0.15946579248381726,-0.11197476585059735,-0.03639678274063436,-0.12867145161129404,-0.16633923200875014,0.5685659463877104,2023
8.225050718813804,0.8440641994793615,-7.1355122925083245,-0.13990993018117956,-0.5462820112712538,-0.7676055035581351,2023
7.151791045114276,-0.44600653942244395,10.856685634103348,0.08532298585090647,0.12776959439950045,-2.1771537133914745,2023
-0.15946577249102578,-0.11197476446412394,-0.0363967846052186,-0.1308517831430823,-0.21851533559026962,9.476492071020985,2023
-0.1594657932658626,-0.11197476594189877,-0.0363967822185314,-0.1264464700230149,-0.14277476232922756,-0.15658396100881647,2023
-0.159465784036522,-0.11197476577962646,-0.036396774445910995,-0.13172300613079035,-0.09614488475841708,1.4373166086406846,2023
10.374671868794938,1.0891733332777394,-8.955582517691113,-0.1421572708234022,-0.6280794467577014,-2.266572873684317,2023
-0.15946579047085221,-0.11197476555798198,-0.03639678228977097,-0.12748365342331616,-0.11310738735163073,1.517700522789493,2023
3.417619228734949,-0.27540221494557926,5.293122177591658,-0.02454559148099701,0.0331400346078819,-0.3971918338653457,2023
-0.1594657923645379,-0.11197476582805561,-0.036396782721360044,-0.12957814560854117,-0.17344580918375774,0.794355422305433,2023
-0.15946579013145365,-0.11197476558182369,-0.03639677938836554,-0.12977826781652654,-0.10871173249431422,1.1531695325700297,2023
6.893426351770299,0.261883902666361,0.2879260497781081,-0.05551128577835888,-0.26941329580810486,1.3501723266309258,2023
2.1659837489176756,-0.21821833560896658,3.4283034650582573,-0.06444015750039836,-0.12282599277541309,6.700592437509692,2023
-0.15946578385197396,-0.11197476522704819,-0.036396777911578616,-0.13064180082871246,-0.12487038629044976,2.2244689226924845,2023
3.193349509366156,0.2703277867436554,-2.8752036475984966,-0.13369222456985114,-0.2289104714378855,0.6630216679624634,2023
-0.15946578419891513,-0.11197476520707479,-0.036396784459561626,-0.12757805070496853,-0.1214038064875085,4.023605483037677,2023
3.783844076366164,-0.2921340483611419,5.83876262541382,-0.015634106339159046,0.04622051135170992,-0.3380375726039854,2023
-0.159465785545338,-0.11197476568996206,-0.0363967803015253,-0.130750246630156,-0.18932466226156291,4.777039298645834,2023
-0.15946579213824555,-0.11197476576247822,-0.03639678283991226,-0.1280697728577468,-0.1635180596164996,0.7876510472682161,2023
4.820794047798806,-0.33950952010949265,7.383720182160079,0.01558571789968598,0.10115463843145421,-1.3218423620190025,2023
6.449394157600537,0.6415961309481615,-5.632075449253853,-0.13796164065060673,-0.4557028228880176,0.21724260473425538,2023
-0.15946579113463735,-0.11197476553376144,-0.036396782808504724,-0.12621912847993555,-0.1337919739981747,1.0275437099967355,2023
-0.15946577978916995,-0.11197476511348492,-0.036396780056864635,-0.1331158886080677,-0.12654271959468807,4.639290843642108,2023
-0.15946579474512024,-0.11197476402271718,-0.03639678514283255,0.8157364189035021,-0.10140034202595362,-0.11795252968437137,2023
-0.15946579576530626,-0.11197476337068514,-0.03639678721422685,1.588059427600069,-0.09397098764073325,0.11694965731704873,2023
-0.15946579561623542,-0.11197476345036847,-0.036396786599951325,1.4863349922064464,-0.16614310494753956,0.09351272093716284,2023
-0.15946579343074518,-0.11197476578946901,-0.036396782666161816,-0.12163428388674,-0.13633556409082057,-0.3620786106068857,2023
-0.15946579348239592,-0.11197476575575731,-0.03639678272384808,-0.12899484279970427,-0.13554782755027528,-0.37461769551059115,2023
-0.1594657932979312,-0.11197476573793472,-0.03639678276561809,-0.12661441362648107,-0.07339429026214504,-0.30464121192981275,2023
-0.15946579321058324,-0.11197476573443509,-0.03639678281329773,-0.12760271715734614,-0.14740979229471327,-0.2694309070959554,2023
-0.15946579339633934,-0.11197476571984791,-0.036396782688217805,-0.12806629373178133,-0.052748937809113404,-0.2984697672081878,2023
-0.15946579336397723,-0.1119747657955963,-0.036396782740562385,-0.1284676079685328,-0.15090919152852356,-0.2566809522175651,2023
-0.15946579332735766,-0.11197476569981672,-0.03639678261101981,-0.1277737725468821,-0.12921339106686683,-0.2936242616656888,2023
-0.1594657933999857,-0.1119747656619758,-0.03639678264017112,-0.12372131079657393,-0.14021166595548323,-0.30434933477496356,2023
-0.15946579379890663,-0.11197476510230558,-0.03639678275491467,-0.1252782141564214,-0.13357462473412238,-0.33761869526462296,2023
-0.15946579359771618,-0.11197476527609472,-0.03639678268735077,-0.12438205361999632,-0.12304301052131024,-0.3284697691425631,2023
-0.15946579301212555,-0.1119747656008405,-0.03639678268225542,-0.12703627341843857,-0.052422470902075254,-0.33363168053811515,2023
-0.15946579318542378,-0.11197476582540235,-0.0363967826867351,-0.12858497944098937,-0.14300947091370078,-0.263895809605012,2023
-0.15946579316860854,-0.1119747657551727,-0.036396782417733545,-0.12747145258955112,-0.14691255336095083,-0.2611350244275037,2023
-0.15946579313236134,-0.11197476588305598,-0.03639678231086113,-0.12779965390184478,-0.10892400382486256,-0.20367960041821104,2023
-0.15946580671992505,-0.1119747605780084,-0.03639680473615577,8.732140415264999,-0.4130504023592334,-0.18958365296793123,2023
-0.1594658113960358,-0.11197475899348037,-0.0363968120853983,11.928185216930558,-0.5900508494231316,-0.11238410209241921,2023
-0.1594657931927505,-0.11197476582340679,-0.036396782933831494,-0.1280626621097228,-0.13861565429921197,-0.20008324668336724,2023
-0.15946579347815204,-0.1119747658445795,-0.036396782660526636,-0.1288768530304566,-0.14778182743450108,-0.31478635969966756,2023
-0.15946579327883148,-0.11197476568214491,-0.03639678262853671,-0.12065115009602667,-0.1462654003052049,-0.26217874399175845,2023
-0.15946579297473282,-0.11197476586009439,-0.036396781869364334,-0.12803519044037437,-0.1503945385821654,-0.1641428281977426,2023
-0.15946579341561476,-0.11197476589003016,-0.036396782447799605,-0.12884156607121602,-0.031647869141020066,-0.33498882357858356,2023
-0.1594657931898548,-0.11197476599661846,-0.036396782606925374,-0.1277766093638271,-0.15287156207099992,-0.296449197357425,2023
-0.1594657931774956,-0.11197476538579788,-0.036396782626875304,-0.12879930694108846,-0.1545945853899019,-0.11886703093091425,2023
-0.15946579338844485,-0.1119747658033113,-0.03639678270300288,-0.12822171024760576,-0.14811050838158102,-0.2567623511430036,2023
-0.15946579357692148,-0.11197476559650833,-0.03639678276595242,-0.1275077156841399,-0.13205588763471193,-0.24669798957706215,2023
-0.15946579341774744,-0.11197476575047291,-0.03639678275415376,-0.12811192604714117,-0.13464778125879204,-0.3013509141717315,2023
-0.15946579328406144,-0.11197476582622104,-0.03639678278590951,-0.12905079497081187,-0.15736045982627603,-0.15201460776244283,2023
-0.15946579342347525,-0.11197476581780641,-0.03639678274606155,-0.1285890904843102,-0.15308718920592196,-0.3144366681507189,2023
-0.15946579353419985,-0.11197476533158648,-0.03639678263658028,-0.12884919660484498,-0.15404626853420494,-0.34440538939481596,2023
-0.15946579321034257,-0.11197476576136244,-0.036396782356060316,-0.12691138068795685,-0.1479677028906111,-0.27067233424360404,2023
-0.1594657933664516,-0.11197476590665306,-0.03639678299084817,-0.12933072512010074,-0.1582737239369004,-0.2955481268914651,2023
-0.15946579321156926,-0.11197476584897346,-0.03639678278797724,-0.12889101013565074,-0.15885989390650124,-0.31088149777994933,2023
-0.15946579314504597,-0.11197476573424851,-0.03639678289325854,-0.12830340504389978,-0.14968281898029276,-0.3200823483420937,2023
-0.15946579354816953,-0.1119747656139217,-0.03639678272202849,-0.1303206650047592,-0.08335649199896154,-0.42554956092055196,2023
-0.15946579332285313,-0.11197476574538426,-0.03639678266197359,-0.12822613764265792,-0.14923027875685846,-0.23200852261445423,2023
-0.15946579355751117,-0.11197476538169111,-0.03639678268500145,-0.1290146950194092,-0.15175622813424364,-0.3517567664603494,2023
-0.159465793335515,-0.11197476589601178,-0.03639678227070288,-0.12924483771819278,-0.06198029271177008,-0.37292123893312273,2023
-0.15946579321335586,-0.1119747654447074,-0.036396782693696,-0.12735762564373487,-0.14641530116033646,-0.03773710400562151,2023
-0.15946579341588707,-0.11197476593246034,-0.03639678306714725,-0.1294326463867003,-0.13893987649923747,-0.20003876291187284,2023
-0.15946579331423028,-0.11197476571659293,-0.03639678277167908,-0.12804008288230304,-0.1440589732975983,-0.29920622786738993,2023
-0.15946579307707007,-0.11197476559602298,-0.03639678254830138,-0.12551753008630062,-0.12973899116457382,-0.23941300256349538,2023
-0.15946579045025389,-0.11197476565242631,-0.036396782496490906,-0.12437336264775153,-0.1542251523397232,1.6793118200066757,2023
-0.1594657931525445,-0.11197476575504166,-0.03639678261056561,-0.12678771086909135,-0.12842619684244908,-0.22870755014832325,2023
-0.1594657897918189,-0.11197476577357277,-0.036396777314417525,-0.1271581075868034,-0.15284347981258561,-0.25235995471436967,2023
-0.1594657928044728,-0.11197476580692427,-0.03639678214030149,-0.12683862235869872,-0.15010017571802894,-0.15419762268830972,2023
-0.15946579328054342,-0.11197476573330584,-0.036396782328644586,-0.12896816866914834,-0.03881925026023342,-0.294866687519392,2023
-0.15946579330091257,-0.11197476574856824,-0.0363967826184016,-0.12721552878346215,-0.1488285615833703,-0.2326882393600055,2023
-0.15946579360254112,-0.11197476595802454,-0.03639678268315665,-0.12960023385950814,-0.09845365194617668,-0.3781715328136018,2023
-0.1594657932225081,-0.1119747656362378,-0.036396782578198235,-0.127360787697386,-0.12531680455350291,-0.2691326145751831,2023
-0.15946579290985266,-0.11197476570040729,-0.03639678228420948,-0.12843458880763517,-0.13886225549186496,-0.09532055153966866,2023
-0.15946579318882464,-0.11197476564511157,-0.03639678263866115,-0.12745290492628722,-0.14208545562491803,-0.2779519330503231,2023
-0.15946579278338788,-0.11197476559254507,-0.03639678298708131,-0.12739727755235547,-0.14207205701707076,-0.27840370633989237,2023
-0.15946579332469188,-0.11197476573039006,-0.03639678210287873,-0.12918544958497544,-0.06262762265197554,-0.3018587319281772,2023
-0.15946579336572897,-0.11197476574910675,-0.03639678259951567,-0.1248968292749187,-0.14750731278364304,-0.31590025623432255,2023
-0.15946579346606907,-0.11197476586415184,-0.036396782902621654,-0.1287410954586536,-0.14975090179488917,-0.18840402399206177,2023
-0.15946579321079532,-0.1119747658972685,-0.036396782634282004,-0.1260816013765633,-0.10821295841158071,-0.17738952579713896,2023
-0.15946579315720527,-0.11197476569321085,-0.03639678273024759,-0.12740718536616547,-0.1459040939359128,-0.16682238804993688,2023
-0.15946579313638426,-0.11197476586907731,-0.0363967822720683,-0.12910443340745797,-0.009156013224232085,-0.27032735036743966,2023
-0.15946579353039314,-0.11197476453374568,-0.036396782935770255,-0.12882286303248544,-0.14063737851688043,-0.12043178394545559,2023
-0.15946579341149467,-0.11197476579367886,-0.03639678273601403,-0.12441521651265355,-0.14666559008672525,-0.3247417482134881,2023
-0.15946579314860349,-0.11197476582309251,-0.03639678237170804,-0.127143243840856,-0.15179127280894356,-0.2600078417646925,2023
-0.15946579343504,-0.11197476598126123,-0.03639678237164815,-0.1297868375873907,-0.053344642169313124,-0.39010566031481003,2023
-0.15946579318631784,-0.11197476510655721,-0.03639678318407183,-0.12229166828667691,-0.1403419411150673,-0.3080231471513328,2023
-0.15946579326841834,-0.11197476571038284,-0.03639678250207096,-0.12801919879871476,-0.13349307963384133,-0.27939792528571616,2023
-0.15946579308991438,-0.11197476573505569,-0.0363967826660181,-0.1262945942583159,-0.04486840375621453,-0.32041115811801757,2023
-0.15946579274574316,-0.11197476491756442,-0.03639678263800012,-0.12512076274209624,-0.05601128182221878,0.06711369329174934,2023
-0.15946579385381704,-0.11197476604782854,-0.03639678273193431,-0.12774106863038914,-0.08562191692671467,-0.45839545264659576,2023
-0.15946579341097283,-0.11197476520338392,-0.0363967826807711,-0.12276087804130678,-0.0690952611506177,-0.2701552475718953,2023
-0.15946579296219388,-0.11197476570289386,-0.03639678293439311,-0.12982491177125496,-0.06398922016081332,-0.17481947225576883,2023
-0.15946579279169454,-0.11197476561564843,-0.0363967824097978,-0.12765991407488683,-0.15054929169117692,-0.09324433549584157,2024
-0.1594657928911154,-0.1119747657278624,-0.03639678270617609,-0.12793993514380955,-0.12449236501787232,-0.043548640499822884,2024
-0.15946579341097264,-0.11197476452049157,-0.0363967826374307,-0.12721851312106675,-0.13056687055240712,-0.31268049241696383,2024
-0.15946579340656114,-0.11197476469937473,-0.036396782662545174,-0.11505668204465808,-0.13307532106690992,-0.19818996419564916,2024
-0.159465792923356,-0.11197476552831781,-0.03639678303295092,-0.12775532833159445,-0.13450276546648293,-0.2483131187360303,2024
-0.1594657929624072,-0.11197476568405912,-0.03639678213156265,-0.1267313550360042,-0.14599293097885815,-0.25324667852510774,2024
-0.1594657932616685,-0.11197476570581438,-0.036396782743962436,-0.1266780498707904,-0.1452308474367879,-0.29290320359566496,2024
-0.15946579327262922,-0.11197476562387564,-0.03639678264473895,-0.12602595228420274,-0.13873660694836465,-0.27856739701929434,2024
-0.15946579325330285,-0.1119747656141107,-0.03639678263650605,-0.12600330363816806,-0.13392230924947918,-0.2713600312333521,2024
-0.1594657932290256,-0.11197476561531636,-0.03639678267408733,-0.12598569052894085,-0.14460169046138427,-0.2757291824377657,2024
-0.15946579278051742,-0.11197476567058867,-0.03639678272266663,-0.1272675289654438,-0.14037302401782992,-0.21295583679175886,2024
-0.1594657932640678,-0.1119747656627828,-0.03639678259050695,-0.12757430838728978,-0.13233850366531227,-0.2836950917741532,2024
0.711108071188887,2.8136117427361333,-0.6653384397689975,-0.11619483029401152,1.7165545882801585,0.37360748305832603,2024
-0.15946579309154102,-0.11197476541384377,-0.03639678253757636,-0.1260792095989337,-0.08635541666965987,-0.22343145447594218,2024
-0.15946579171310493,-0.11197476236159315,-0.03639678223721436,-0.1256589053000656,-0.01886950796851955,0.19494705129063278,2024
-0.159465793307312,-0.11197476549590717,-0.03639678262036617,-0.12512442107744282,-0.13136525358505835,-0.2638019803674364,2024
-0.1594657933170338,-0.1119747656998613,-0.03639678262796084,-0.12762208658193014,-0.14356962252629307,-0.29233809823736856,2024
-0.15946579293691895,-0.1119747655675135,-0.03639678249163616,-0.12835551112812535,-0.006897943614183247,-0.044459171503612074,2024
-0.15946579254714244,-0.11197476532862241,-0.03639678263097444,-0.12913710375441662,-0.1412002873150447,0.4966967698424361,2024
-0.15946579286149482,-0.11197476550082588,-0.03639678213561605,-0.12806454224425423,0.2948449934074867,-0.20901381531388316,2024
-0.15946579353080004,-0.11197476503613824,-0.036396782615224284,-0.11832150752559481,-0.03211453532837925,-0.29270174298743173,2024
-0.159465793211322,-0.1119747648827045,-0.036396782755862674,-0.12426869653129095,-0.09974788708384641,-0.29264361407756956,2024
-0.15946579303548478,-0.11197476572259389,-0.036396782698023315,-0.1284777150517854,-0.11819298845482756,-0.15689973301409957,2024
-0.1594657928854522,-0.11197476512751058,-0.036396783190127686,-0.12746654862800663,-0.1017649481246067,-0.07818299054694003,2024
-0.15946579300674946,-0.11197476577769847,-0.0363967824879283,-0.12821815041730764,-0.13527305452273083,-0.29846569475536006,2024
-0.15946579352568208,-0.11197476521401586,-0.0363967828136242,-0.12845249842496181,-0.091679465501546,-0.3411804126963321,2024
-0.1594657932534027,-0.11197476576001532,-0.03639678274606654,-0.12807890906400185,-0.14105712773209209,-0.2679677247806731,2024
-0.15946579325349344,-0.11197476595558971,-0.036396782622900976,-0.12996576129452297,-0.16434111932962875,-0.29141551114414865,2024
-0.15946579352332907,-0.1119747658731028,-0.03639678245783949,-0.12976999598768138,-0.1295882171428916,-0.4035639859976692,2024
-0.1594657930966355,-0.11197476591316906,-0.03639678296578817,-0.1289892314145863,-0.15213179043180258,-0.209128866359929,2024
-0.15946579363389085,-0.11197476545211847,-0.03639678265756617,-0.12903906957974018,-0.1557556972589972,-0.3136595430637862,2024
-0.15946579346492887,-0.11197476595567199,-0.03639678246541668,-0.12928542305061344,-0.1272869758001633,-0.39988784037262765,2024
-0.1594657930475515,-0.11197476567662572,-0.03639678266755781,-0.12812835191786942,-0.12794608716864825,-0.2968491499011468,2024
-0.15946579293036992,-0.1119747658838407,-0.03639678306616459,-0.1285615442527687,-0.14791751880553114,-0.16496250700959939,2024
-0.1594657932225081,-0.1119747656362378,-0.036396782578198235,-0.127360787697386,-0.12531680455350291,-0.2691326145751831,2024
-0.15946579330299607,-0.11197476582075531,-0.03639678269733641,-0.12166001581094081,-0.14894077647975776,-0.2590535751222936,2024
-0.15946579302258423,-0.1119747658184305,-0.036396783018102764,-0.12607614249967894,-0.14901921673322852,-0.2819363030483017,2024
-0.15946579285698959,-0.11197476574140014,-0.03639678280416125,-0.12766522434904956,-0.14626418127172863,-0.2382473813866888,2024
-0.15946579345858294,-0.11197476564165684,-0.036396782630079866,-0.12656478645571453,-0.14625398071316859,-0.2471951896779371,2024
-0.15946579352789375,-0.11197476515685893,-0.036396782810669395,-0.1229385449058311,-0.12328439837642093,-0.32930297745613457,2024
-0.15946579376854306,-0.11197476598939937,-0.03639678275640695,-0.13000361516099707,-0.07483024786009172,-0.4446065710910475,2024
-0.1594657932795353,-0.11197476572155873,-0.036396782697763294,-0.12753264372954,-0.049507629931543895,-0.2804856263937331,2024
-0.15946579335832664,-0.11197476572515482,-0.036396782615990435,-0.1280283221613678,-0.08663124859353948,-0.29665616564271347,2024
-0.15946579343327055,-0.1119747656401561,-0.036396782701095184,-0.1279261585072023,-0.13645716601985694,-0.3273733578177514,2024
-0.15946579333905186,-0.11197476586062717,-0.036396782363047914,-0.12901130681958314,-0.010716067227092752,-0.32417156415523896,2024
-0.1594657933491628,-0.11197476574447797,-0.036396782609610275,-0.12783605866290637,-0.14325759977592753,-0.27861316641829253,2024
